,user_name,user_location,date,text,rating
760,paulo lião,,2022-09-14 06:59:11+00:00,atrações muito fracas do tusca,
761,Mônica Zuca,"Piraju, Brasil",2022-09-14 04:24:56+00:00,"Turma do pagode no tusca só me faz lembrar de uma coisa, isso msm, turma do pagode no carnaval, vulgo melhor dia de todos",
762,Tawa,,2022-09-14 04:20:49+00:00,"@lebortolato O tusca não precisa nem de atração pra ser melhor q o inter, isso q é foda",
763,gabi,"São Paulo, Brasil",2022-09-14 04:18:02+00:00,nem acredito q vou no tusca,
764,fortunato,"Monte Azul Paulista, Brasil",2022-09-14 04:01:24+00:00,O inter tá flopando enquanto liu e tusca anuncia 1 atração por semana 😮‍💨👀,
765,gorxa,,2022-09-14 03:25:46+00:00,"Me dá indisposição pensar em pagar R$600,00 conto no Tusca, fora todo o restante da grana do rolê, mas que essas atrações tão matando meu coraçãozinho, tão sim.",
766,Jurídico Von Richthofen,,2022-09-14 03:24:47+00:00,Vazou a Larah se um dia a Ivete colar na Tusca https://t.co/75ICEpBts6,
767,gg,,2022-09-14 03:21:38+00:00,Preciso começar a aprender as músicas do tusca,
768,perdeã,scranton the electric city,2022-09-14 03:19:15+00:00,@HenriqueLeoFra1 amigo só lud e menos é mais mas olha quantas já tem no tusca preciso de maissss,
769,Carentena,Insta: lu_girotto,2022-09-14 03:09:29+00:00,"Inclusive sou totalmente realizada gastando todo o dinheiro do Tusca em reforma de banheiro, dividindo meu lado da cama em 3, comparar preço de mercado e tomar café da manhã em padaria em pleno domingo 8h da manhã. VIVENDO A MINHA FANFIC SAPATAO ADOLESCENTE CASADISSIMA E FELIZ https://t.co/jSATmUqgjI",
770,Su-μda (ana),"São Paulo, Brasil",2022-09-14 02:55:08+00:00,"Queria tanto o hariel e o xamã no tusca, ia ser tudooo",
771,Biruel,"São José dos Campos, Brasil",2022-09-14 02:31:39+00:00,RT @BotTusca: Faltam 60 dias para o início do TUSCA! 🙏,
772,Carlos Henrique,,2022-09-14 02:20:12+00:00,"To na espera do meu cabelo platinado no tusca, a meta é alcançar todas as cores de corante nele até o fim do rolê",
773,Julinha eterna órfã de Mr. Queen 🍷,,2022-09-14 02:19:54+00:00,Aff a Tusca desse ano tá com umas atrações muito fodas 😭 eu só queria ganhar um convitinho poxa,
774,🐳😡🗝,são paulo zn,2022-09-14 02:16:24+00:00,turma do pagode confirmado no tusca aiaiaiaiaiai eu nunca fui triste 2k22,
775,COMÊ SHUSHI,,2022-09-14 02:10:19+00:00,"Mesmo que eu precise vender meu c* na internet, EU VOU PRO TUSCA de qualquer jeito",
776,dudinha,são paulo | ♎️ | 🦉🌻,2022-09-14 02:06:33+00:00,"@flamoura tusca

ninguém gosta de advogados amiga pelo amor de deus",
777,cu,,2022-09-14 02:01:45+00:00,Vo comprar tusca primavera e coachella FODASE,
778,ana,707E74 | ENFP,2022-09-14 01:51:20+00:00,"djonga, luisa sonza, pitty e turma da pagode no tusca REAGE INTERUNESP",
779,perdeã,scranton the electric city,2022-09-14 01:48:28+00:00,QUE ÓDIO INTER VOLTA A SOLTAR ATRAÇÃO BOA DE NOVO PQ O TUSCA TÁ MASTIGANDO SEU FURICOOOO 😭😭😭,
780,Vivian,,2022-09-14 01:44:19+00:00,Turma do pagode confirmada no tusca e eu só consigo sentir saudade da formatura,
781,joi,gba-são carlos,2022-09-14 01:25:12+00:00,se o tusca não anunciar a ludmilla logo eu vou colapsar,
782,Bill ⓟ,"São Carlos, Brasil",2022-09-14 01:23:57+00:00,turma do pagode no tusca eu estou em extase,
783,Erick MlkNeutro ☭,,2022-09-14 01:23:19+00:00,Esse tusca tá me chamando a atenção sabe...,
784,laura,perdida ,2022-09-14 01:15:49+00:00,Q delícia foi dar 660 conto p tusca pqp,
785,mageh,,2022-09-14 01:14:02+00:00,100%-show da pitty do meu tusca no eletronico,
786,Lipe,,2022-09-14 01:13:45+00:00,"Chama tudo de 2019, mas n chama falamansa e péricles, TO DE OLHO EM VC TUSCA, troco fácil o sampaio pelos dois, e dou de brinde o pessoal do eletrônico",
787,tota™,"São Carlos, Brasil",2022-09-14 01:10:22+00:00,é oficial até agora o tusca não tem uma unidade de atração boa sequer,
788,raquelzita,,2022-09-14 01:06:50+00:00,@thaiscmgs Nao vai ter mais tusca para todo mundo família 😔,
789,hirgu,Santa Adélia - SP,2022-09-14 01:03:40+00:00,"@_laertera virou parte do ingresso do tusca, foi mal",
790,Jp,,2022-09-14 00:59:24+00:00,vai tusca anuncia um lagum aí agr nunca pedi nada,
791,éli,,2022-09-14 00:59:08+00:00,tão fazendo remake da tusca de 2019 com essas atrações tudo repetida?,
792,juma marruá,República Pula Muro,2022-09-14 00:58:08+00:00,Eu preciso do kit tusca da química pra ontem vou usar pra ir em todo lugar pois amei,
793,nanda,"Osasco, Brasil",2022-09-14 00:57:31+00:00,RT @isabellapeli: TURMA DO PAGODE NO TUSCA,
794,"marília, igual a mendonça","Americana, Brasil",2022-09-14 00:55:41+00:00,"Mano, Turma do Pagode no Tusca. Eu repito, TURMA DO PAGODE NO TUSCA. 

NINGUÉM ME TOCA",
795,positivo capitão broxa,"São Carlos, Brasil",2022-09-14 00:54:42+00:00,turma do pagode no tusca AaaaaaaaaaaaaaaaaaaaaaAAAAA,
796,"Uai, Tóts?! 😷",Brasil,2022-09-14 00:52:51+00:00,"Não vai ter jeito, serei obrigada a ir no Tusca.",
797,Duda Garcia,,2022-09-14 00:50:35+00:00,Arrependida de não ter comprado todos os dias do tusca,
798,Giulia Souza,"Campinas, Brasil",2022-09-14 00:50:34+00:00,"Sim, foi isso que eu pedi Tusca, turma do pagodeeeee",
799,Mbali,,2022-09-14 00:50:04+00:00,RT @BotTusca: Faltam 60 dias para o início do TUSCA! 🙏,
800,Dr. Giuseppe Cadura,,2022-09-14 00:49:45+00:00,"Turma do pagode no tusca, curtirei um pagode maluquissimo",
801,Kiara Galvan,"Cordeirópolis, Brasil",2022-09-14 00:47:51+00:00,"Vendi meu tusca, agora tô triste",
802,maria fifi,,2022-09-14 00:46:50+00:00,amém turma do pagode no tusca!,
803,maju,,2022-09-14 00:45:54+00:00,"estarei de férias no tusca, nunca fui triste",
804,Biruel,"São José dos Campos, Brasil",2022-09-14 00:43:31+00:00,@gabii_rovai Vc viu q vai ter TDP no TUSCA?,
805,Larissinha,Saint Charles - SP,2022-09-14 00:41:03+00:00,descobri hoje que o tusca é um patrimônio e realmente se trata de um conceito bem amplo,
806,Dαηiєł,,2022-09-14 00:20:15+00:00,simplesmente sou obrigado a ir no tusca com o anuncio da turma do pagode,
807,dory,,2022-09-14 00:19:09+00:00,turma do pagode e pitty no tusca vão me matar,
808,Maisinha,,2022-09-14 00:15:54+00:00,Turma do pagode no tusca me lembrou o dia que simplesmente dormi 10 min no show deles EM PÉ no cia e acordei play,
809,bia,"Uberlândia, Brasil",2022-09-14 00:15:00+00:00,Eu tô comprando coisas inúteis na internet esquecendo que ainda tenho um tusca pra pagar,
810,marianja,"São Paulo, Brasil",2022-09-14 00:14:52+00:00,o tusca desse ano está um sabooooooorrrrrrr,
811,𝑙𝑢𝑑,jacarei | são carlos,2022-09-14 00:13:18+00:00,TURMA DO PAGODE NO TUSCA ABSOLUTAMENTE NUNCA FUI TRISTE AMO VIVER,
812,is(abel)la scarpeli,"São Paulo, Brasil",2022-09-14 00:13:17+00:00,TURMA DO PAGODE NO TUSCA,
813,Giovanni Stoppa,,2022-09-14 00:13:11+00:00,Turma do Pagode no Tusca 🥹,
814,10zão,"Brotas, Brasil",2022-09-13 23:47:15+00:00,nossa quando a luísa sonza cantar essa no tusca vou até esquecer que tô num open e vou chorar,
815,Nic,"Limeira, São Paulo",2022-09-13 23:30:34+00:00,@zaelgustavo1 Tusca muito melhor,
816,nicholas ⚧,"Barra Bonita, Brasil",2022-09-13 23:20:06+00:00,meudeus falta dois mês pro inter/tusca alguém me salva e ajuda,
817,H Andrade 🤟,"São José do Rio Preto, Brasil",2022-09-13 23:01:25+00:00,"@IsadoraLarini Mano SIM, to pensando muito em Tusca 🤧 desculpa UNESP",
818,d,"São Carlos, Brasil",2022-09-13 22:27:02+00:00,acho que virei ludmiller DE NOVO vai tusca anuncia logo porra https://t.co/1XevhxYNfV,
819,ceci do rock🤟,"Bauru, Brasil",2022-09-13 22:22:39+00:00,precisando urgentemente vender algum dia do tusca porém sou burra e não sei como vender separado,
820,chicken teriyaki,"São Paulo, Brasil",2022-09-13 22:08:12+00:00,alguem compra meu tusca n e meme eu juro,
821,bigger than nih,"São Paulo, Brasil",2022-09-13 21:24:51+00:00,dois meses pra escolher qual evento eu vou (90% de chance de ir pro tusca,
822,lil jeff,bevilin rios ,2022-09-13 19:57:11+00:00,"Tusca anunciou Pitty, por favor Inter faz alguma coisa 😭😭😭😭",
823,Lay,,2022-09-13 19:47:52+00:00,Preciso de dinheiro p ir no Tusca p ontem,
824,Rafanavarro,,2022-09-13 19:12:30+00:00,RT @BotTusca: Faltam 60 dias para o início do TUSCA! 🙏,
825,gabi t,Brasil,2022-09-13 19:06:25+00:00,"Bloquim, lolla, sarara, rock in rio, tusca... to pobre esse ano mas to vivendo pelos shows",
826,trem a toa,,2022-09-13 18:59:14+00:00,"Queria show do Tomate no tusca, iria ser fantástico, carnaval fora de época",
827,dm,"Colômbia, Brasil",2022-09-13 18:24:41+00:00,"Mês de novembro com tusca e copa, tudo de bom",
828,ravs raveninha,"São Carlos, Brasil",2022-09-13 17:49:40+00:00,RT @BotTusca: Faltam 60 dias para o início do TUSCA! 🙏,
829,Venda Ingresso Bot,,2022-09-13 17:31:42+00:00,RT @gvnarocha: Vendo ingresso TUSCA,
830,gv,"Taubaté, Brasil",2022-09-13 17:31:37+00:00,Vendo ingresso TUSCA,
831,Matheus Vinicius,,2022-09-13 16:56:51+00:00,mó rolê p vender essa porra do Tusca se fude,
832,Tusca,São Carlos,2022-09-13 16:56:25+00:00,RT @masonsinho: vei to mt feliz que daqui dois meses tem tusca meu deus,
833,Digzin CEO da tristeza,,2022-09-13 16:54:46+00:00,Cadê o kit tusca da química mano? Reage caqui pelo amor de deus,
834,Letícia,,2022-09-13 16:50:21+00:00,Só queria ir no tusca😭,
835,Tusca,São Carlos,2022-09-13 16:45:17+00:00,RT @BotTusca: Faltam 60 dias para o início do TUSCA! 🙏,
836,Th,019,2022-09-13 15:30:16+00:00,foi numa dessa q eles concordaram e agr a gnt n tem lugar pra dormir no tusca https://t.co/Lf8O0EeFVf,
837,gigica,são carlos ⇋ tupã,2022-09-13 15:01:46+00:00,"@MathUmHomem vou esperar passar o tusca e comprar por 3,50",
838,Bot TUSCA 2022,Arena Tusca,2022-09-13 15:01:10+00:00,Faltam 60 dias para o início do TUSCA! 🙏,
839,Tunin.,"São José dos Campos, Brasil",2022-09-13 13:59:28+00:00,Só queria ir no tusca,
840,lulu,,2022-09-13 13:35:50+00:00,vender o inter e comprar o tusca é isso,
841,Mirko weber,,2022-09-13 13:03:24+00:00,"@leocarniato @MuriloBTCatu O @MuriloBTCatu é um fdp do caralho
Diz que vai pra BH com o bebarians e aí mete o migué de ""sem dinheiro"" que vai no tusca
Um arrombado do varalho",
842,𝐶𝑎𝑚𝑖,na sua ,2022-09-13 12:42:58+00:00,RT @eugomws: kit tusca ta mt feio ta maluco,
843,SurtaDONA,,2022-09-13 11:04:45+00:00,"Bom dia mundo, hoje eu começo meu projeto Tusca e eu só paro ele no dia 12 de novembro, é isso",
844,𝓇𝒶𝒻𝒶𝒷𝑒𝓁𝓁𝒶,KATCHAU ,2022-09-13 10:50:12+00:00,vai tusca libera logo os convite individual eu não vo conseguir guardar esse dinheiro por mt tempo,
845,erick,"Berlim, Alemanha",2022-09-13 10:05:25+00:00,vei to mt feliz que daqui dois meses tem tusca meu deus,
846,Gica vai p Ura,arquiteta presencial,2022-09-13 04:06:46+00:00,RT @isabdourado: alguém compra meu tusca pelo amor de deus kk,
847,Atraso em português,,2022-09-13 03:44:13+00:00,QUE ÓDIO O INTER E O TUSCA NA MESMA DATA DE NOVO NÃO CONSIGO DECIDIR ENTRE OS DOIS AAAAAAAAAAAAAAA,
848,pereirona,Ribeirão Preto - SP,2022-09-13 02:29:31+00:00,alguém compra meu tusca pelo amor de deus kk,
849,catuaba,,2022-09-13 02:08:24+00:00,"no tusca vou tocar saxofone pelado no alojas, podem anotar",
850,Gica vai p Ura,arquiteta presencial,2022-09-13 01:33:53+00:00,@badgirlgabu ta dificil de ver isso sério kkkkkk tusca ja com mil atrações fodas e o inter divulga uma por mês,
851,vitu 🍂,,2022-09-13 01:21:10+00:00,será q o tusca vem ai? 👀,
852,Caiuxa❤️‍🩹,São Paulo,2022-09-13 01:13:57+00:00,"Pagou + de 500 no TUSCA
Pagou + de 500 no RiR
Pagou + de 500 no Primavera
E tá reclamando de 60 reais",
853,andisu,"São Paulo, Brasil",2022-09-13 00:37:58+00:00,"faltou isso aqui 👌🏼 pra eu miar o treino hj, mas fui que fuiii

foco total ate o tusca agr",
854,telles,,2022-09-13 00:05:57+00:00,Caralho tô querendo vender o pacote do tusca e n acho ngm pra comprarrrrr,
855,Goula,,2022-09-12 23:40:52+00:00,@Miguelzao21 Vc que nao tem coragem de vir pra ca esse filme ai eu vou assistir diretamente no tusca,
856,josé,,2022-09-12 23:22:25+00:00,"vendo tusca pacote 4 dias 
n curto festa pausada mals 😕",
857,tia ni,Brasil ;,2022-09-12 22:27:14+00:00,porra atlética que kit tusca medonho,
858,ah você quer me calar?,"São Paulo, BR",2022-09-12 22:09:12+00:00,"foda-se consegui bolsa da UF kkkkkkkkkkkjjjjkkk vem aí, tusca",
859,chicken teriyaki,"São Paulo, Brasil",2022-09-12 21:33:39+00:00,"to morta e sem disposição p ir p academia, mas lembrei q falta menos de 2 meses pro tusca e eu tenho q estar gostosa pra ficar seminua por 4 dias",
860,baguete.dev 👨🏽‍💻,,2022-09-12 20:51:27+00:00,"3 dias pra festa da Boi, 19 dias pra férias e 61 dias pro Tusca, nunca fui triste",
861,LLLetu,,2022-09-12 20:13:54+00:00,"@licesmartins @xrdnaid É que o tema do tusca esse ano é de floresta, Brasil e tals, tem a arara tbm",
862,carol,ela/dela,2022-09-12 20:07:44+00:00,queria o kit tusca da bio também,
863,Dr por excelência / ⚖️,"Ipuã, Brasil",2022-09-12 19:54:19+00:00,Richard me convenceu a trocar a Liu pelo Tusca,
864,mari,,2022-09-12 19:50:58+00:00,nossa o tusca poderia trazer a lud ia ser TUDO,
865,Francine,Borborema/ São Carlos,2022-09-12 19:27:14+00:00,mais uma vez a atlética surpreendendo com um mal gosto pra fazer o kit Tusca,
866,LLLetu,,2022-09-12 19:23:58+00:00,"100 reais kit tusca, a caneca é de ouro?",
867,"Paulo, fã dos 022","São Carlos, Brasil",2022-09-12 19:21:09+00:00,"o cara foi me passar golpe com ingresso de tusca pro @carloscIaus, pegou a grana mas em meia hora a gente ja tinha curso, email, telefone e cpf. no final tinham usado o cpf do menino pra fazer falcatrua. chegamos na disciplina e ja pegamos o dinheiro de volta",
868,Jururu 🦥,,2022-09-12 18:44:09+00:00,"@LuanArchetti Meu fio é o Tusca, sempre vai ter alguém querendo comprar de última hr",
869,guid,,2022-09-12 17:42:50+00:00,"@duda_fadini nunca fui em nenhum dos 2 mas tusca, sua cara",
870,chinott¡,"Londrina, Brasil",2022-09-12 17:16:28+00:00,alguém paga meu passaporte pro tusca,
871,Laura,,2022-09-12 17:13:11+00:00,"@edubfg @BonfimEnzo Tusca muito maior e melhor, venham",
872,gigica,são carlos ⇋ tupã,2022-09-12 16:58:02+00:00,kit tusca ta mt feio ta maluco,
873,érriu :),,2022-09-12 16:54:22+00:00,ano que vem é tusca!!!,
874,mari,,2022-09-12 16:14:26+00:00,obrigada por tudo aaapsi o kit tusca tá muito lindo toma todo meu dinheiro 😭😭😭😭,
875,"jao, o infame",,2022-09-12 16:11:16+00:00,@baraca_julio23 todos eles e o tusca vem de brinde,
876,kerolyn é lula 13,"Votorantim, Brasil",2022-09-12 15:52:09+00:00,"RT @artreta: o palco da tusca de 2019 mais bonito que o palco do rock in rio
tudo..........",
877,Archetti.🍥,"São Carlos, Brasil",2022-09-12 15:49:10+00:00,"Comprei o pacote tusca na emoção e agr tô ""namorando"" e vou ter que vender, tomei no cu kkkkkkkkkk",
878,lau,,2022-09-12 15:48:41+00:00,"pitty e luisa sonza no tusca, como vou ser feliz não podendo ir nesses shows?",
879,éli,,2022-09-12 15:45:46+00:00,vegs usariam o abada do kit tusca com um porquinho sendo queimado?,
880,Portu,,2022-09-12 15:41:01+00:00,"time tem 2 vagas no aloja q vou ficar no tusca, vale a pena conferir https://t.co/6g5cXYHPId",
881,leo_napolis,,2022-09-12 15:34:03+00:00,"eu no segundo dia do eduni: nossa aloja n da pra ficar mais n

eu hj: fechei aloja pros 4 dias de Tusca",
882,isadora,,2022-09-12 15:25:57+00:00,alguém me da moradia no tusca,
883,𝐥𝐞𝐨,"Santa Catarina, Brasil",2022-09-12 15:24:12+00:00,"@Lunabeww @JosAvel63076850 @cassiajonice @xlxnzim que esquedomachos são esses? podem haver 90 homens e 10 mulheres, mas querer apagar a existência e falta de senso sim, se esquerdomacho é ter senso pois sim, melhor q ser uma tusca igual tu",
884,piu,,2022-09-12 15:14:32+00:00,"@Rdgodantas amigo simmm, na hora que eu vi o palco fiquei ""putss...""
se eu não ficar completamente transtornado nesse tusca, eu não saio nem de casa kkkkkk",
885,Queen B,"Maringá, Brasil",2022-09-12 15:14:04+00:00,Procuro amigas para ir pro tusca cmg,
886,Bolis,Sao Carlos,2022-09-12 15:07:50+00:00,RT @BotTusca: Faltam 61 dias para o início do TUSCA,
887,piu,,2022-09-12 15:05:37+00:00,"o palco da tusca de 2019 mais bonito que o palco do rock in rio
tudo..........",
888,pasteloncia,Fca unicamp,2022-09-12 15:05:02+00:00,Me coçando pra ir no Tusca,
889,Bot TUSCA 2022,Arena Tusca,2022-09-12 15:01:18+00:00,Faltam 61 dias para o início do TUSCA,
890,lua,Não existe amor em sp,2022-09-12 14:27:51+00:00,vivendo ou esperando o supertenda pra Carol me fazer passar toda vergonha que ela passou no tusca?,
891,sasa,"Brodowski, Brasil",2022-09-12 14:14:25+00:00,"@goncvi oie, tem vaga nessa pousada pro tusca?",
892,zignal,casa do caralho,2022-09-12 13:50:07+00:00,ouvindo todas de matheus e kauan pra conseguir sofrer no tusca,
893,Murilo 🖐🏿,,2022-09-12 12:07:03+00:00,"Semestre oficialmente iniciado, o que eu vou me dedicar e estudar de hoje até o TUSCA não tá escrito",
894,Lê,,2022-09-12 03:38:16+00:00,roubaram minha caneca do tusca no entorta e agora preciso de uma p virac e n ACHO,
895,Reliquias,"Alfenas, Brasil",2022-09-12 03:34:00+00:00,Queria acordar e descobrir que do nada a Unifal vai jogar no Tusca 😪,
896,papa,"San Paolo, Brasile",2022-09-12 02:44:55+00:00,@HH_calipigia vai beijar amando no tusca?,
897,farofinha yoki,distante do perfeito,2022-09-12 02:29:25+00:00,"@m4teus_m0ur4 e tem q ter a comemoração ta? PUTA QUE PARIU, se eu for pro tusca eu vo fica maluco",
898,Maria,,2022-09-12 02:08:47+00:00,A glória grunge troca de figurino no TUSCA e essa senhora não vai trocar de figurino no palco mundo sinceramente,
899,shape inexplicavel,,2022-09-12 01:57:19+00:00,ATE A menina da dança que ja teve filho ta se formando e eu to aqui COMPRANDO O TUSCA,
900,damires,São Carlos,2022-09-12 01:15:07+00:00,e esse tusca que terá Luisa sonza meus amores acho que vem aí hein,
901,helô,sanca/sjc,2022-09-12 01:10:56+00:00,simplesmente o melhor show do tusca 2019,
902,gigi,,2022-09-12 01:09:45+00:00,show da ludmilla ruim desde o último tusca,
903,Lara,"Uberlândia, Minas Gerais",2022-09-12 01:05:35+00:00,Tusca pelo amor de deus leva Ludmila,
904,Cansada & mal paga,,2022-09-12 00:54:40+00:00,"Vai, tusca, revela aí a Lud como atração de pagode pra fazer o br feliz outra vez!",
905,dundler mifflin,Brasil,2022-09-12 00:53:35+00:00,queria a lud dnv no tusca q nem em 2019 😭😭,
906,Gabrielly,"Porto Alegre, Brasil",2022-09-12 01:20:13+00:00,A vontade é ir sozinha q nem fui uma vez dura de tusca no G15 no baile kkkkkkkkkkkkkkkk peguei a lotação nos bombeiro e o cara entrou junto comigo pra assaltar n sei como n me assaltou antes do lado dele 🤡 vivi né meu Deus q me perdoe por isso hoje sou uma senhora!,
907,mistouaite,Guarulhos,2022-09-12 00:45:29+00:00,n troco show da Lud no inter nem pelos 10 shows do Tusca,
908,nao sou paga p isso,,2022-09-12 00:21:30+00:00,"ludmilla no Rock in rio 
olha tusca, nao é por nada nao mas eu amo vc",
909,ed,,2022-09-11 23:53:25+00:00,"Mano, 
Ué
Todas as minhas irmãs vão nos tusca",
910,torresminho,,2022-09-11 23:43:16+00:00,"assisti woodstock e pqp, nunca mais falo do cia ou tusca KKKKKK",
911,ansiedade,"Cotia, São Paulo",2022-09-11 23:12:04+00:00,@gprgalvao as que a gente queria tá tudo no tusca rs,
912,Jaozeraa7,"Bauru, Brasil",2022-09-11 23:00:15+00:00,Eu só queria ir no tusca 😣,
913,isa 🫠,,2022-09-11 22:22:12+00:00,"que turma chata reclamando de bebida pro alto em rolê universitário KKKKKK imagina se for no tusca, entram em colapso",
914,jo,,2022-09-11 21:46:46+00:00,"Digo com tranquilidade, só vou aguentar 4 dias de tusca pq paguei viu, meu corpo não aguenta não mas ele não tem escolhas",
915,peçonhentoh,"Lorena, Brasil",2022-09-11 21:39:10+00:00,"Se eu for no tusca vo ser a maior vagabunda da face da terra 

Espero não comprar",
916,filósofo de bar,,2022-09-11 21:08:34+00:00,@Douglao999 sai dessa rua escura mlk bora pro tusca,
917,Dalesti,Brazil,2022-09-11 20:39:25+00:00,"Queria uma atração muito top no tusca, pra me dar vontade de comprar o pacote hahahahaha pq até que tem umas ok",
918,rebecaralho,,2022-09-11 20:08:58+00:00,sofrido admitir mas o tusca ta deitando o inter em atração,
919,animago do chupacu,"Ribeirão Preto, Brasil",2022-09-11 17:50:09+00:00,Acho q vo vender o tusca,
920,Mãozinha,,2022-09-11 17:35:51+00:00,"Só se vive uma vez...
Essa frase aí da vai em matar

Comprei o Tusca",
921,jo,,2022-09-11 15:18:11+00:00,"Se faço isso em fisio, imagina tusca",
922,justin is perfect change my mind,São Paulo/Boituva,2022-09-11 15:15:57+00:00,"Sera que meus amigo sabem que eu abriria mão 100% do tusca pra ir pro show do Justin? Caso ele mudasse de data e fosse pra data do tusca, por exemplo… o que não vai acontecer porque o tusca tá logo aí.",
923,Bot TUSCA 2022,Arena Tusca,2022-09-11 15:01:17+00:00,Faltam 62 dias para o início do TUSCA,
924,vi(ado)🧜🏻‍♀️,Teyvat,2022-09-11 14:39:26+00:00,gente contei pros meus pais da tusca e ganhei uma galocha KKKKKK eu amo o incentivo,
925,"segundo o cantor crazy frog em sua canção,",ela/dela,2022-09-11 14:33:24+00:00,comentei c meus pais q precisava comprar galocha pro tusca e eles apareceram com 5 galochas q tinham em casa p eu experimentar ¿¿,
926,Marina Moraes 🖖🏻,"Bauru, Brasil",2022-09-11 13:47:42+00:00,Ontem foi comprovado que eu não consigo mais emendar um rolê de tarde cm um de noite. Tô ficando preocupada cm o tusca kkkkk,
927,juu,,2022-09-11 13:43:37+00:00,@11Csss @Maria93596742 a tusca também me contou que já te vendia,
928,leo 🍍,"São Paulo, Brasil",2022-09-11 12:58:30+00:00,Pensando em ir no tusca esse ano,
929,Big Eric 🦚,"Denver, CO",2022-09-11 04:18:36+00:00,@MoraesCarolP Pelo menos eu vou ver Luísa Sonza e L7nnon no tusca 😓 queria Post Malone lá,
930,fefo,Veni Vidi Vici,2022-09-11 03:18:40+00:00,Filipe Ret no Tusca vai distribuir marmita. Atitude muito foda!  😍,
931,HATER MÉDIO DO AT5,"São Carlos, Brasil",2022-09-11 02:46:50+00:00,qndo vão anunciar a slipmami no palco mundo do tusca?????,
932,Giovane Moretto (Ayrton Senna),,2022-09-11 01:12:57+00:00,Segunda volto pra dieta para o projeto Tusca,
933,Dudu,,2022-09-11 01:03:00+00:00,Compro tusca lotes anteriores alguém me socorre ksksksksk,
934,𝐶𝑎𝑚𝑖,na sua ,2022-09-11 00:59:03+00:00,"Ouvindo Matheus e kauan se preparando pro tusca, QUE SABOOOR",
935,rani beibe ✨⭐🌟,,2022-09-11 00:49:45+00:00,"Ô meu amor, não sobrevivo a duas horas de Tusca na atual conjuntura 😭😭😭 https://t.co/eh8WqCkHTw",
936,Davi colozio,,2022-09-11 00:29:54+00:00,"RT @luanabeatrizvaz: Vendo pacote tusca estudante 
Passo cartão mas tem taxa 

*Não sou golpista por favor alguém compraaaaaaa*",
937,engenha-nica // 📖: Misery,"São Paulo, Brasil",2022-09-10 23:30:05+00:00,so quero comprar bailão passar minhas matérias (não conto DM) e ir na 25 comprar coisas aleatorias pro tusca,
938,aang,,2022-09-10 22:33:59+00:00,@jonas_abib se não vier no halloween da ies vai vir no tusca,
939,Habib ui 🫰🏽,"Ribeirão Preto, Brasil",2022-09-10 22:25:13+00:00,@aridante__ Se n pintar pro tusca nem apareça,
940,Giulia Souza,"Campinas, Brasil",2022-09-10 20:21:11+00:00,"Meu colete do tusca pode estar escrito “É só cachaça, pinga e Giulia”",
941,Giugiu,⟭⟬,2022-09-10 19:02:16+00:00,Eu proponho vir a galera collector pro tusca aqui em são carlos e a gnt faz uma troca de pc na praça #boicotecorreios,
942,luli,,2022-09-10 18:49:18+00:00,@anacaaroliny_ Ana c onde a gente vai ficar no tusca menina????? Precisamos ver isso ja,
943,marco,,2022-09-10 17:34:25+00:00,@ypazzynn É OBRIGATÓRIO IR PRO TUSCA,
944,glitter and gold ✨,,2022-09-10 17:23:50+00:00,a Stezinha na 25 fazendo compras pras emuxinhas no tusca 😍 https://t.co/ZTRPB8EMBF,
945,jogador do botafofo,FUDERJ,2022-09-10 17:17:28+00:00,@ypazzynn SEGUNDO SEMESTRE? OBRIGAÇÃO IR NO TUSCA. MANDA BEM NAS PRIMEIRAS PROVAS QUE É DALE,
946,aang,,2022-09-10 17:02:17+00:00,lia clark chame a pepita pra cantar chifrudo no tusca pelo amor de deus esse seria simplesmente o maior momento de todos,
947,Bolis,Sao Carlos,2022-09-10 16:56:07+00:00,"eu to MUITO ansiosa pra tusca
CHEGA LOGO CARALHOO",
948,Gabriela,São José dos Campos,2022-09-10 16:37:20+00:00,@_liribeiroo pq eu tenho jogos em nova friburgo na mesma época (inclusive se souber de alguém que vai comprar o tusca me fala),
949,im so sick of bolsonar*,"São Carlos, Brasil",2022-09-10 16:15:49+00:00,acabei de me tocar que comprei uma viagem NA SEMANA do halloween da ies e agora estou inconsolável pois vou perder o melhor evento sao carlense depois do tusca,
950,renan gurgel 🩸,"São Paulo, Brasil",2022-09-10 16:14:41+00:00,"@daylimns Bora pro Tusca no interior, Day! Vai ter show dela e vai ser TUDO.",
951,Rafael,"Franca, Brasil",2022-09-10 15:49:56+00:00,@cgmeloo tusca 100% o melhor,
952,O’Gusta 29/10 🧟‍♂️,"Ibitinga, Brasil",2022-09-10 15:27:44+00:00,"vou fazer excursão pro Tusca, O inter, Interfacul Verão e talvez fogo na roupa",
953,Bot TUSCA 2022,Arena Tusca,2022-09-10 15:01:07+00:00,Faltam 63 dias para o início do TUSCA,
954,julião,,2022-09-10 14:24:07+00:00,@prado_julia Só não te chamo pro tusca esse ano pq vamos pro último ju mineiro como unifalinos rsrs,
955,Júlia,"Minas Gerais, Brasil",2022-09-10 14:22:57+00:00,"@juliomendes97 KKKKKKKKKKKK amigo, as chances são baixíssimassssssss! me chama pro tusca, mas não me chama pro rock in rio pfvr",
956,MarceloJr,"São Carlos, Brasil",2022-09-10 13:23:23+00:00,tira essa vontade de descolorir o cabelo pro tusca,
